ProbeTemp,Time
71.29,0
71.29,1
71.29,2
71.29,3
71.29,4
71.29,5
71.29,6
71.29,7
71.29,8
71.29,9
70.31,10
71.29,11
72.27,12
71.29,13
71.29,14
69.34,15
71.29,16
71.29,17
71.29,18
70.31,19
70.31,20
71.29,21
69.34,22
71.29,23
71.29,24
71.29,25
71.29,26
71.29,27
71.29,28
71.29,29
71.29,30
71.29,31
71.29,32
71.29,33
71.29,34
71.29,35
71.29,36
70.31,37
70.31,38
71.29,39
70.31,40
71.29,41
71.29,42
71.29,43
71.29,44
71.29,45
71.29,46
71.29,47
71.29,48
70.31,49
70.31,50
71.29,51
70.31,52
71.29,53
71.29,54
72.27,55
70.31,56
70.31,57
71.29,58
70.31,59
70.31,60
70.31,61
71.29,62
71.29,63
70.31,64
70.31,65
70.31,66
69.34,67
70.31,68
70.31,69
70.31,70
70.31,71
70.31,72
70.31,73
70.31,74
71.29,75
71.29,76
70.31,77
70.31,78
70.31,79
70.31,80
70.31,81
70.31,82
70.31,83
70.31,84
70.31,85
71.29,86
70.31,87
71.29,88
70.31,89
70.31,90
70.31,91
70.31,92
70.31,93
70.31,94
70.31,95
71.29,96
70.31,97
71.29,98
70.31,99
70.31,100
70.31,101
70.31,102
71.29,103
71.29,104
70.31,105
70.31,106
70.31,107
70.31,108
70.31,109
71.29,110
71.29,111
71.29,112
70.31,113
71.29,114
70.31,115
70.31,116
70.31,117
70.31,118
70.31,119
69.34,120
70.31,121
70.31,122
70.31,123
70.31,124
70.31,125
70.31,126
71.29,127
71.29,128
71.29,129
69.34,130
71.29,131
70.31,132
70.31,133
70.31,134
70.31,135
70.31,136
70.31,137
69.34,138
70.31,139
70.31,140
70.31,141
69.34,142
70.31,143
70.31,144
70.31,145
70.31,146
70.31,147
70.31,148
71.29,149
69.34,150
71.29,151
71.29,152
70.31,153
69.34,154
70.31,155
70.31,156
70.31,157
70.31,158
69.34,159
70.31,160
70.31,161
70.31,162
70.31,163
70.31,164
70.31,165
70.31,166
70.31,167
70.31,168
69.34,169
70.31,170
69.34,171
69.34,172
70.31,173
70.31,174
70.31,175
70.31,176
70.31,177
70.31,178
70.31,179
70.31,180
70.31,181
70.31,182
70.31,183
70.31,184
70.31,185
70.31,186
69.34,187
71.29,188
70.31,189
72.27,190
70.31,191
70.31,192
70.31,193
70.31,194
71.29,195
70.31,196
70.31,197
70.31,198
70.31,199
71.29,200
70.31,201
70.31,202
70.31,203
70.31,204
70.31,205
71.29,206
70.31,207
70.31,208
70.31,209
70.31,210
70.31,211
71.29,212
71.29,213
71.29,214
70.31,215
70.31,216
71.29,217
70.31,218
70.31,219
70.31,220
69.34,221
70.31,222
70.31,223
70.31,224
69.34,225
70.31,226
70.31,227
71.29,228
70.31,229
70.31,230
70.31,231
70.31,232
70.31,233
70.31,234
71.29,235
69.34,236
69.34,237
70.31,238
71.29,239
70.31,240
70.31,241
70.31,242
70.31,243
70.31,244
70.31,245
70.31,246
70.31,247
71.29,248
71.29,249
71.29,250
70.31,251
70.31,252
71.29,253
71.29,254
70.31,255
71.29,256
70.31,257
70.31,258
69.34,259
70.31,260
70.31,261
70.31,262
70.31,263
70.31,264
70.31,265
69.34,266
70.31,267
72.27,268
72.27,269
70.31,270
70.31,271
70.31,272
70.31,273
70.31,274
70.31,275
70.31,276
70.31,277
70.31,278
71.29,279
70.31,280
70.31,281
70.31,282
71.29,283
70.31,284
70.31,285
70.31,286
70.31,287
70.31,288
70.31,289
70.31,290
71.29,291
72.27,292
69.34,293
72.27,294
72.27,295
72.27,296
70.31,297
71.29,298
70.31,299
70.31,300
71.29,301
70.31,302
71.29,303
72.27,304
71.29,305
71.29,306
70.31,307
72.27,308
72.27,309
72.27,310
71.29,311
70.31,312
71.29,313
72.27,314
70.31,315
71.29,316
70.31,317
71.29,318
70.31,319
70.31,320
71.29,321
71.29,322
71.29,323
70.31,324
69.34,325
