ProbeTemp,Time
133.79,0
132.81,1
133.79,2
133.79,3
133.79,4
133.79,5
133.79,6
133.79,7
133.79,8
133.79,9
133.79,10
132.81,11
133.79,12
133.79,13
133.79,14
133.79,15
133.79,16
133.79,17
133.79,18
133.79,19
133.79,20
132.81,21
133.79,22
133.79,23
133.79,24
133.79,25
133.79,26
133.79,27
133.79,28
134.77,29
133.79,30
133.79,31
134.77,32
132.81,33
133.79,34
133.79,35
133.79,36
133.79,37
133.79,38
134.77,39
132.81,40
133.79,41
132.81,42
133.79,43
133.79,44
133.79,45
133.79,46
133.79,47
134.77,48
133.79,49
133.79,50
133.79,51
133.79,52
133.79,53
133.79,54
133.79,55
133.79,56
133.79,57
134.77,58
133.79,59
133.79,60
133.79,61
133.79,62
134.77,63
133.79,64
133.79,65
133.79,66
133.79,67
133.79,68
133.79,69
133.79,70
133.79,71
133.79,72
133.79,73
132.81,74
133.79,75
132.81,76
133.79,77
133.79,78
132.81,79
133.79,80
132.81,81
133.79,82
133.79,83
132.81,84
132.81,85
133.79,86
133.79,87
133.79,88
133.79,89
133.79,90
133.79,91
133.79,92
133.79,93
133.79,94
133.79,95
133.79,96
134.77,97
134.77,98
133.79,99
133.79,100
133.79,101
133.79,102
133.79,103
133.79,104
133.79,105
131.84,106
133.79,107
135.74,108
133.79,109
132.81,110
134.77,111
134.77,112
134.77,113
134.77,114
133.79,115
133.79,116
134.77,117
133.79,118
133.79,119
133.79,120
133.79,121
134.77,122
133.79,123
133.79,124
133.79,125
134.77,126
133.79,127
133.79,128
133.79,129
133.79,130
133.79,131
133.79,132
133.79,133
133.79,134
133.79,135
133.79,136
133.79,137
133.79,138
134.77,139
134.77,140
133.79,141
133.79,142
134.77,143
133.79,144
133.79,145
133.79,146
133.79,147
133.79,148
133.79,149
133.79,150
134.77,151
133.79,152
133.79,153
133.79,154
133.79,155
133.79,156
133.79,157
134.77,158
133.79,159
133.79,160
133.79,161
133.79,162
134.77,163
133.79,164
134.77,165
133.79,166
133.79,167
134.77,168
134.77,169
134.77,170
134.77,171
133.79,172
133.79,173
133.79,174
134.77,175
134.77,176
133.79,177
134.77,178
134.77,179
134.77,180
133.79,181
133.79,182
133.79,183
133.79,184
133.79,185
133.79,186
133.79,187
133.79,188
133.79,189
133.79,190
134.77,191
133.79,192
133.79,193
133.79,194
133.79,195
134.77,196
135.74,197
133.79,198
133.79,199
134.77,200
133.79,201
133.79,202
134.77,203
133.79,204
133.79,205
133.79,206
134.77,207
133.79,208
133.79,209
133.79,210
134.77,211
133.79,212
133.79,213
133.79,214
133.79,215
134.77,216
134.77,217
134.77,218
133.79,219
134.77,220
134.77,221
133.79,222
133.79,223
133.79,224
133.79,225
134.77,226
133.79,227
133.79,228
134.77,229
134.77,230
134.77,231
134.77,232
134.77,233
134.77,234
133.79,235
133.79,236
133.79,237
134.77,238
133.79,239
134.77,240
133.79,241
134.77,242
133.79,243
133.79,244
134.77,245
133.79,246
133.79,247
134.77,248
133.79,249
133.79,250
133.79,251
133.79,252
133.79,253
133.79,254
133.79,255
133.79,256
133.79,257
133.79,258
133.79,259
134.77,260
134.77,261
134.77,262
133.79,263
134.77,264
133.79,265
134.77,266
133.79,267
133.79,268
133.79,269
134.77,270
134.77,271
134.77,272
134.77,273
134.77,274
133.79,275
133.79,276
133.79,277
134.77,278
133.79,279
133.79,280
133.79,281
133.79,282
133.79,283
134.77,284
133.79,285
134.77,286
133.79,287
133.79,288
133.79,289
133.79,290
134.77,291
134.77,292
134.77,293
134.77,294
134.77,295
133.79,296
134.77,297
134.77,298
133.79,299
133.79,300
133.79,301
134.77,302
134.77,303
134.77,304
133.79,305
133.79,306
134.77,307
134.77,308
134.77,309
133.79,310
134.77,311
134.77,312
133.79,313
133.79,314
133.79,315
133.79,316
134.77,317
133.79,318
133.79,319
133.79,320
133.79,321
134.77,322
132.81,323
134.77,324
133.79,325
133.79,326
134.77,327
134.77,328
132.81,329
133.79,330
134.77,331
134.77,332
133.79,333
133.79,334
133.79,335
134.77,336
135.74,337
133.79,338
133.79,339
133.79,340
134.77,341
133.79,342
133.79,343
133.79,344
133.79,345
133.79,346
133.79,347
134.77,348
134.77,349
133.79,350
133.79,351
134.77,352
134.77,353
134.77,354
134.77,355
133.79,356
133.79,357
133.79,358
134.77,359
133.79,360
133.79,361
134.77,362
133.79,363
135.74,364
134.77,365
135.74,366
133.79,367
133.79,368
133.79,369
134.77,370
135.74,371
133.79,372
134.77,373
134.77,374
134.77,375
134.77,376
