ProbeTemp,Time
16.6,365
16.6,366
14.65,367
15.63,368
14.65,369
16.6,370
16.6,371
15.63,372
15.63,373
15.63,374
17.58,375
15.63,376
15.63,377
16.6,378
15.63,379
16.6,380
15.63,381
15.63,382
15.63,383
16.6,384
16.6,385
16.6,386
15.63,387
15.63,388
16.6,389
16.6,390
16.6,391
15.63,392
15.63,393
16.6,394
15.63,395
17.58,396
16.6,397
16.6,398
16.6,399
16.6,400
15.63,401
15.63,402
15.63,403
16.6,404
16.6,405
15.63,406
15.63,407
16.6,408
16.6,409
15.63,410
16.6,411
16.6,412
16.6,413
15.63,414
17.58,415
16.6,416
15.63,417
16.6,418
15.63,419
16.6,420
16.6,421
16.6,422
16.6,423
15.63,424
16.6,425
15.63,426
15.63,427
15.63,428
16.6,429
15.63,430
15.63,431
15.63,432
17.58,433
15.63,434
16.6,435
15.63,436
16.6,437
15.63,438
15.63,439
15.63,440
15.63,441
15.63,442
15.63,443
15.63,444
16.6,445
15.63,446
16.6,447
16.6,448
16.6,449
15.63,450
15.63,451
16.6,452
15.63,453
15.63,454
16.6,455
15.63,456
15.63,457
17.58,458
16.6,459
16.6,460
16.6,461
16.6,462
16.6,463
15.63,464
16.6,465
16.6,466
16.6,467
16.6,468
16.6,469
16.6,470
16.6,471
16.6,472
16.6,473
16.6,474
16.6,475
15.63,476
16.6,477
16.6,478
16.6,479
16.6,480
16.6,481
15.63,482
16.6,483
16.6,484
15.63,485
15.63,486
16.6,487
16.6,488
16.6,489
16.6,490
15.63,491
15.63,492
16.6,493
15.63,494
15.63,495
17.58,496
16.6,497
16.6,498
16.6,499
16.6,500
16.6,501
15.63,502
16.6,503
15.63,504
15.63,505
16.6,506
16.6,507
16.6,508
15.63,509
16.6,510
16.6,511
16.6,512
16.6,513
16.6,514
16.6,515
15.63,516
16.6,517
16.6,518
17.58,519
17.58,520
16.6,521
16.6,522
16.6,523
15.63,524
16.6,525
15.63,526
16.6,527
15.63,528
15.63,529
16.6,530
16.6,531
16.6,532
17.58,533
16.6,534
15.63,535
16.6,536
16.6,537
15.63,538
15.63,539
16.6,540
16.6,541
15.63,542
15.63,543
16.6,544
15.63,545
15.63,546
16.6,547
15.63,548
16.6,549
16.6,550
16.6,551
16.6,552
16.6,553
17.58,554
16.6,555
16.6,556
17.58,557
17.58,558
17.58,559
16.6,560
16.6,561
16.6,562
16.6,563
16.6,564
15.63,565
15.63,566
16.6,567
15.63,568
15.63,569
16.6,570
15.63,571
16.6,572
16.6,573
16.6,574
15.63,575
17.58,576
15.63,577
16.6,578
16.6,579
16.6,580
15.63,581
16.6,582
16.6,583
15.63,584
15.63,585
16.6,586
16.6,587
16.6,588
15.63,589
16.6,590
16.6,591
16.6,592
16.6,593
16.6,594
16.6,595
16.6,596
18.55,597
18.55,598
18.55,599
18.55,600
15.63,601
16.6,602
16.6,603
17.58,604
16.6,605
16.6,606
17.58,607
16.6,608
16.6,609
16.6,610
16.6,611
16.6,612
16.6,613
16.6,614
15.63,615
16.6,616
16.6,617
16.6,618
16.6,619
16.6,620
16.6,621
16.6,622
15.63,623
16.6,624
16.6,625
16.6,626
15.63,627
16.6,628
15.63,629
16.6,630
16.6,631
15.63,632
16.6,633
16.6,634
16.6,635
16.6,636
16.6,637
16.6,638
16.6,639
16.6,640
16.6,641
15.63,642
15.63,643
17.58,644
16.6,645
17.58,646
17.58,647
16.6,648
16.6,649
15.63,650
15.63,651
16.6,652
16.6,653
17.58,654
16.6,655
16.6,656
15.63,657
15.63,658
15.63,659
17.58,660
15.63,661
15.63,662
16.6,663
16.6,664
16.6,665
16.6,666
16.6,667
16.6,668
16.6,669
17.58,670
16.6,671
16.6,672
17.58,673
17.58,674
16.6,675
16.6,676
16.6,677
16.6,678
17.58,679
16.6,680
17.58,681
15.63,682
17.58,683
16.6,684
16.6,685
15.63,686
15.63,687
15.63,688
16.6,689
16.6,690
14.65,691
16.6,692
15.63,693
15.63,694
15.63,695
15.63,696
15.63,697
16.6,698
17.58,699
16.6,700
16.6,701
16.6,702
16.6,703
17.58,704
16.6,705
16.6,706
16.6,707
16.6,708
16.6,709
17.58,710
16.6,711
16.6,712
16.6,713
16.6,714
16.6,715
15.63,716
16.6,717
16.6,718
16.6,719
16.6,720
16.6,721
15.63,722
17.58,723
15.63,724
16.6,725
16.6,726
15.63,727
16.6,728
16.6,729
16.6,730
17.58,731
16.6,732
16.6,733
15.63,734
16.6,735
16.6,736
16.6,737
17.58,738
16.6,739
17.58,740
16.6,741
15.63,742
16.6,743
17.58,744
17.58,745
16.6,746
15.63,747
16.6,748
17.58,749
16.6,750
17.58,751
17.58,752
16.6,753
16.6,754
16.6,755
16.6,756
17.58,757
17.58,758
16.6,759
16.6,760
17.58,761
15.63,762
16.6,763
15.63,764
17.58,765
17.58,766
17.58,767
17.58,768
16.6,769
16.6,770
16.6,771
15.63,772
16.6,773
17.58,774
15.63,775
16.6,776
17.58,777
16.6,778
16.6,779
15.63,780
17.58,781
17.58,782
15.63,783
16.6,784
16.6,785
16.6,786
17.58,787
16.6,788
17.58,789
17.58,790
17.58,791
17.58,792
16.6,793
16.6,794
16.6,795
17.58,796
16.6,797
17.58,798
15.63,799
17.58,800
16.6,801
17.58,802
17.58,803
15.63,804
16.6,805
16.6,806
17.58,807
17.58,808
17.58,809
15.63,810
15.63,811
15.63,812
15.63,813
17.58,814
17.58,815
16.6,816
16.6,817
16.6,818
16.6,819
17.58,820
16.6,821
16.6,822
17.58,823
16.6,824
16.6,825
15.63,826
16.6,827
16.6,828
17.58,829
17.58,830
17.58,831
17.58,832
16.6,833
17.58,834
17.58,835
17.58,836
16.6,837
16.6,838
16.6,839
17.58,840
17.58,841
16.6,842
16.6,843
16.6,844
16.6,845
16.6,846
16.6,847
17.58,848
16.6,849
16.6,850
16.6,851
16.6,852
17.58,853
16.6,854
17.58,855
16.6,856
16.6,857
16.6,858
17.58,859
17.58,860
16.6,861
16.6,862
17.58,863
17.58,864
17.58,865
16.6,866
15.63,867
19.53,868
19.53,869
19.53,870
16.6,871
16.6,872
17.58,873
16.6,874
16.6,875
17.58,876
15.63,877
17.58,878
17.58,879
17.58,880
17.58,881
17.58,882
17.58,883
17.58,884
16.6,885
17.58,886
16.6,887
16.6,888
16.6,889
17.58,890
16.6,891
16.6,892
17.58,893
17.58,894
17.58,895
16.6,896
16.6,897
16.6,898
16.6,899
17.58,900
17.58,901
17.58,902
17.58,903
18.55,904
17.58,905
17.58,906
16.6,907
16.6,908
16.6,909
16.6,910
17.58,911
17.58,912
16.6,913
15.63,914
17.58,915
15.63,916
17.58,917
16.6,918
17.58,919
17.58,920
17.58,921
16.6,922
16.6,923
17.58,924
17.58,925
16.6,926
16.6,927
16.6,928
16.6,929
17.58,930
16.6,931
16.6,932
17.58,933
17.58,934
17.58,935
17.58,936
18.55,937
16.6,938
17.58,939
17.58,940
16.6,941
17.58,942
17.58,943
16.6,944
16.6,945
17.58,946
17.58,947
16.6,948
17.58,949
17.58,950
16.6,951
16.6,952
17.58,953
17.58,954
16.6,955
16.6,956
17.58,957
16.6,958
17.58,959
16.6,960
16.6,961
16.6,962
17.58,963
17.58,964
16.6,965
17.58,966
17.58,967
16.6,968
17.58,969
17.58,970
16.6,971
17.58,972
17.58,973
16.6,974
17.58,975
15.63,976
17.58,977
17.58,978
17.58,979
16.6,980
17.58,981
17.58,982
17.58,983
17.58,984
17.58,985
17.58,986
17.58,987
17.58,988
15.63,989
17.58,990
16.6,991
17.58,992
17.58,993
17.58,994
17.58,995
17.58,996
17.58,997
16.6,998
16.6,999
16.6,1000
17.58,1001
17.58,1002
17.58,1003
16.6,1004
18.55,1005
18.55,1006
18.55,1007
18.55,1008
18.55,1009
17.58,1010
16.6,1011
16.6,1012
17.58,1013
16.6,1014
17.58,1015
16.6,1016
16.6,1017
17.58,1018
17.58,1019
17.58,1020
17.58,1021
17.58,1022
16.6,1023
16.6,1024
16.6,1025
16.6,1026
16.6,1027
17.58,1028
17.58,1029
17.58,1030
17.58,1031
17.58,1032
16.6,1033
16.6,1034
17.58,1035
16.6,1036
17.58,1037
18.55,1038
16.6,1039
16.6,1040
17.58,1041
18.55,1042
16.6,1043
17.58,1044
17.58,1045
17.58,1046
17.58,1047
16.6,1048
18.55,1049
16.6,1050
18.55,1051
16.6,1052
16.6,1053
16.6,1054
17.58,1055
16.6,1056
16.6,1057
17.58,1058
17.58,1059
17.58,1060
17.58,1061
17.58,1062
17.58,1063
17.58,1064
17.58,1065
16.6,1066
16.6,1067
17.58,1068
17.58,1069
17.58,1070
17.58,1071
17.58,1072
17.58,1073
17.58,1074
16.6,1075
17.58,1076
17.58,1077
17.58,1078
18.55,1079
16.6,1080
17.58,1081
18.55,1082
18.55,1083
18.55,1084
18.55,1085
17.58,1086
17.58,1087
17.58,1088
17.58,1089
17.58,1090
16.6,1091
17.58,1092
17.58,1093
18.55,1094
17.58,1095
16.6,1096
16.6,1097
16.6,1098
16.6,1099
16.6,1100
17.58,1101
16.6,1102
16.6,1103
16.6,1104
17.58,1105
18.55,1106
16.6,1107
16.6,1108
17.58,1109
17.58,1110
16.6,1111
16.6,1112
16.6,1113
16.6,1114
16.6,1115
16.6,1116
16.6,1117
17.58,1118
16.6,1119
17.58,1120
17.58,1121
17.58,1122
17.58,1123
17.58,1124
18.55,1125
17.58,1126
17.58,1127
17.58,1128
17.58,1129
18.55,1130
16.6,1131
16.6,1132
17.58,1133
18.55,1134
17.58,1135
17.58,1136
16.6,1137
17.58,1138
17.58,1139
18.55,1140
18.55,1141
18.55,1142
17.58,1143
16.6,1144
17.58,1145
17.58,1146
16.6,1147
17.58,1148
17.58,1149
17.58,1150
17.58,1151
17.58,1152
17.58,1153
18.55,1154
18.55,1155
17.58,1156
17.58,1157
16.6,1158
17.58,1159
17.58,1160
16.6,1161
16.6,1162
17.58,1163
17.58,1164
17.58,1165
17.58,1166
17.58,1167
17.58,1168
17.58,1169
17.58,1170
16.6,1171
17.58,1172
17.58,1173
17.58,1174
16.6,1175
17.58,1176
17.58,1177
17.58,1178
17.58,1179
18.55,1180
17.58,1181
17.58,1182
17.58,1183
16.6,1184
17.58,1185
17.58,1186
17.58,1187
16.6,1188
16.6,1189
16.6,1190
17.58,1191
16.6,1192
17.58,1193
17.58,1194
16.6,1195
16.6,1196
17.58,1197
17.58,1198
17.58,1199
16.6,1200
16.6,1201
16.6,1202
17.58,1203
16.6,1204
17.58,1205
16.6,1206
17.58,1207
17.58,1208
17.58,1209
17.58,1210
17.58,1211
17.58,1212
16.6,1213
16.6,1214
17.58,1215
17.58,1216
17.58,1217
17.58,1218
18.55,1219
17.58,1220
17.58,1221
17.58,1222
19.53,1223
17.58,1224
18.55,1225
18.55,1226
17.58,1227
18.55,1228
18.55,1229
18.55,1230
17.58,1231
17.58,1232
17.58,1233
17.58,1234
17.58,1235
17.58,1236
17.58,1237
17.58,1238
18.55,1239
18.55,1240
18.55,1241
17.58,1242
17.58,1243
16.6,1244
16.6,1245
17.58,1246
18.55,1247
16.6,1248
17.58,1249
17.58,1250
17.58,1251
18.55,1252
17.58,1253
17.58,1254
17.58,1255
17.58,1256
16.6,1257
17.58,1258
16.6,1259
17.58,1260
17.58,1261
17.58,1262
17.58,1263
17.58,1264
16.6,1265
16.6,1266
18.55,1267
18.55,1268
16.6,1269
18.55,1270
17.58,1271
16.6,1272
17.58,1273
17.58,1274
17.58,1275
17.58,1276
17.58,1277
18.55,1278
18.55,1279
18.55,1280
16.6,1281
17.58,1282
17.58,1283
16.6,1284
17.58,1285
18.55,1286
18.55,1287
17.58,1288
17.58,1289
17.58,1290
16.6,1291
17.58,1292
16.6,1293
17.58,1294
16.6,1295
17.58,1296
17.58,1297
18.55,1298
18.55,1299
18.55,1300
17.58,1301
18.55,1302
17.58,1303
17.58,1304
17.58,1305
16.6,1306
17.58,1307
16.6,1308
17.58,1309
17.58,1310
17.58,1311
17.58,1312
16.6,1313
18.55,1314
17.58,1315
17.58,1316
18.55,1317
18.55,1318
18.55,1319
17.58,1320
17.58,1321
16.6,1322
17.58,1323
17.58,1324
17.58,1325
16.6,1326
17.58,1327
18.55,1328
17.58,1329
17.58,1330
17.58,1331
17.58,1332
17.58,1333
17.58,1334
18.55,1335
17.58,1336
17.58,1337
17.58,1338
17.58,1339
18.55,1340
18.55,1341
16.6,1342
16.6,1343
19.53,1344
17.58,1345
18.55,1346
18.55,1347
16.6,1348
17.58,1349
17.58,1350
18.55,1351
17.58,1352
17.58,1353
17.58,1354
18.55,1355
18.55,1356
18.55,1357
18.55,1358
17.58,1359
17.58,1360
19.53,1361
18.55,1362
17.58,1363
18.55,1364
16.6,1365
18.55,1366
17.58,1367
18.55,1368
18.55,1369
18.55,1370
18.55,1371
18.55,1372
17.58,1373
19.53,1374
17.58,1375
18.55,1376
18.55,1377
18.55,1378
18.55,1379
17.58,1380
17.58,1381
17.58,1382
18.55,1383
17.58,1384
18.55,1385
17.58,1386
17.58,1387
18.55,1388
16.6,1389
18.55,1390
17.58,1391
17.58,1392
17.58,1393
17.58,1394
18.55,1395
18.55,1396
18.55,1397
18.55,1398
17.58,1399
17.58,1400
17.58,1401
17.58,1402
18.55,1403
17.58,1404
17.58,1405
16.6,1406
17.58,1407
18.55,1408
18.55,1409
18.55,1410
17.58,1411
18.55,1412
16.6,1413
18.55,1414
18.55,1415
18.55,1416
18.55,1417
18.55,1418
16.6,1419
18.55,1420
18.55,1421
17.58,1422
16.6,1423
16.6,1424
17.58,1425
18.55,1426
17.58,1427
17.58,1428
18.55,1429
17.58,1430
16.6,1431
18.55,1432
17.58,1433
18.55,1434
17.58,1435
17.58,1436
17.58,1437
18.55,1438
16.6,1439
18.55,1440
17.58,1441
18.55,1442
18.55,1443
18.55,1444
18.55,1445
18.55,1446
18.55,1447
18.55,1448
17.58,1449
18.55,1450
18.55,1451
17.58,1452
18.55,1453
18.55,1454
18.55,1455
18.55,1456
17.58,1457
18.55,1458
17.58,1459
17.58,1460
16.6,1461
18.55,1462
17.58,1463
19.53,1464
18.55,1465
18.55,1466
18.55,1467
17.58,1468
17.58,1469
18.55,1470
16.6,1471
17.58,1472
17.58,1473
17.58,1474
18.55,1475
18.55,1476
18.55,1477
18.55,1478
18.55,1479
18.55,1480
18.55,1481
18.55,1482
17.58,1483
18.55,1484
18.55,1485
17.58,1486
18.55,1487
17.58,1488
18.55,1489
18.55,1490
18.55,1491
18.55,1492
16.6,1493
18.55,1494
18.55,1495
18.55,1496
18.55,1497
18.55,1498
18.55,1499
18.55,1500
17.58,1501
18.55,1502
16.6,1503
18.55,1504
18.55,1505
18.55,1506
18.55,1507
19.53,1508
16.6,1509
16.6,1510
18.55,1511
17.58,1512
17.58,1513
17.58,1514
18.55,1515
19.53,1516
18.55,1517
17.58,1518
17.58,1519
17.58,1520
17.58,1521
18.55,1522
17.58,1523
16.6,1524
19.53,1525
17.58,1526
18.55,1527
18.55,1528
18.55,1529
18.55,1530
18.55,1531
16.6,1532
17.58,1533
17.58,1534
17.58,1535
17.58,1536
19.53,1537
16.6,1538
19.53,1539
18.55,1540
18.55,1541
18.55,1542
18.55,1543
16.6,1544
18.55,1545
18.55,1546
17.58,1547
18.55,1548
17.58,1549
17.58,1550
18.55,1551
17.58,1552
17.58,1553
17.58,1554
17.58,1555
16.6,1556
18.55,1557
17.58,1558
17.58,1559
19.53,1560
18.55,1561
18.55,1562
17.58,1563
18.55,1564
17.58,1565
18.55,1566
18.55,1567
18.55,1568
18.55,1569
18.55,1570
18.55,1571
17.58,1572
17.58,1573
18.55,1574
17.58,1575
17.58,1576
18.55,1577
18.55,1578
18.55,1579
19.53,1580
18.55,1581
18.55,1582
17.58,1583
16.6,1584
18.55,1585
18.55,1586
18.55,1587
16.6,1588
16.6,1589
18.55,1590
18.55,1591
18.55,1592
18.55,1593
17.58,1594
19.53,1595
17.58,1596
17.58,1597
17.58,1598
18.55,1599
17.58,1600
17.58,1601
18.55,1602
17.58,1603
18.55,1604
18.55,1605
19.53,1606
17.58,1607
18.55,1608
18.55,1609
18.55,1610
18.55,1611
18.55,1612
18.55,1613
18.55,1614
17.58,1615
18.55,1616
18.55,1617
17.58,1618
19.53,1619
16.6,1620
18.55,1621
18.55,1622
19.53,1623
18.55,1624
19.53,1625
18.55,1626
17.58,1627
17.58,1628
19.53,1629
19.53,1630
19.53,1631
18.55,1632
16.6,1633
18.55,1634
18.55,1635
19.53,1636
18.55,1637
18.55,1638
19.53,1639
18.55,1640
17.58,1641
18.55,1642
18.55,1643
18.55,1644
17.58,1645
18.55,1646
18.55,1647
17.58,1648
18.55,1649
18.55,1650
17.58,1651
18.55,1652
17.58,1653
18.55,1654
18.55,1655
17.58,1656
18.55,1657
18.55,1658
18.55,1659
18.55,1660
18.55,1661
18.55,1662
18.55,1663
17.58,1664
19.53,1665
18.55,1666
18.55,1667
19.53,1668
18.55,1669
18.55,1670
18.55,1671
18.55,1672
19.53,1673
18.55,1674
19.53,1675
17.58,1676
18.55,1677
18.55,1678
18.55,1679
18.55,1680
16.6,1681
17.58,1682
18.55,1683
18.55,1684
17.58,1685
18.55,1686
17.58,1687
18.55,1688
18.55,1689
18.55,1690
18.55,1691
17.58,1692
18.55,1693
18.55,1694
17.58,1695
17.58,1696
18.55,1697
17.58,1698
17.58,1699
17.58,1700
17.58,1701
19.53,1702
18.55,1703
18.55,1704
18.55,1705
17.58,1706
18.55,1707
18.55,1708
18.55,1709
18.55,1710
18.55,1711
18.55,1712
18.55,1713
18.55,1714
17.58,1715
17.58,1716
17.58,1717
19.53,1718
17.58,1719
18.55,1720
19.53,1721
18.55,1722
18.55,1723
18.55,1724
18.55,1725
16.6,1726
18.55,1727
17.58,1728
18.55,1729
18.55,1730
18.55,1731
18.55,1732
18.55,1733
18.55,1734
18.55,1735
19.53,1736
18.55,1737
18.55,1738
18.55,1739
17.58,1740
18.55,1741
19.53,1742
17.58,1743
17.58,1744
17.58,1745
16.6,1746
18.55,1747
18.55,1748
18.55,1749
18.55,1750
18.55,1751
17.58,1752
18.55,1753
17.58,1754
16.6,1755
18.55,1756
17.58,1757
18.55,1758
18.55,1759
18.55,1760
17.58,1761
18.55,1762
18.55,1763
18.55,1764
18.55,1765
18.55,1766
18.55,1767
18.55,1768
18.55,1769
19.53,1770
18.55,1771
16.6,1772
18.55,1773
18.55,1774
18.55,1775
16.6,1776
18.55,1777
18.55,1778
19.53,1779
19.53,1780
18.55,1781
18.55,1782
19.53,1783
18.55,1784
18.55,1785
18.55,1786
18.55,1787
18.55,1788
18.55,1789
17.58,1790
20.51,1791
18.55,1792
18.55,1793
18.55,1794
18.55,1795
19.53,1796
17.58,1797
18.55,1798
17.58,1799
19.53,1800
18.55,1801
18.55,1802
19.53,1803
19.53,1804
18.55,1805
18.55,1806
18.55,1807
18.55,1808
18.55,1809
18.55,1810
18.55,1811
18.55,1812
18.55,1813
19.53,1814
18.55,1815
18.55,1816
18.55,1817
18.55,1818
17.58,1819
17.58,1820
18.55,1821
17.58,1822
18.55,1823
18.55,1824
18.55,1825
18.55,1826
18.55,1827
16.6,1828
18.55,1829
18.55,1830
18.55,1831
17.58,1832
19.53,1833
17.58,1834
18.55,1835
19.53,1836
17.58,1837
17.58,1838
18.55,1839
19.53,1840
17.58,1841
18.55,1842
17.58,1843
18.55,1844
18.55,1845
18.55,1846
18.55,1847
18.55,1848
18.55,1849
19.53,1850
18.55,1851
18.55,1852
18.55,1853
17.58,1854
18.55,1855
18.55,1856
19.53,1857
17.58,1858
19.53,1859
18.55,1860
18.55,1861
19.53,1862
17.58,1863
18.55,1864
18.55,1865
19.53,1866
17.58,1867
18.55,1868
18.55,1869
17.58,1870
17.58,1871
19.53,1872
18.55,1873
18.55,1874
17.58,1875
18.55,1876
19.53,1877
17.58,1878
18.55,1879
18.55,1880
18.55,1881
17.58,1882
18.55,1883
18.55,1884
18.55,1885
19.53,1886
18.55,1887
19.53,1888
19.53,1889
20.51,1890
19.53,1891
18.55,1892
19.53,1893
19.53,1894
19.53,1895
18.55,1896
18.55,1897
17.58,1898
19.53,1899
18.55,1900
18.55,1901
17.58,1902
19.53,1903
19.53,1904
19.53,1905
19.53,1906
18.55,1907
18.55,1908
18.55,1909
19.53,1910
17.58,1911
19.53,1912
17.58,1913
19.53,1914
18.55,1915
17.58,1916
19.53,1917
17.58,1918
18.55,1919
18.55,1920
18.55,1921
18.55,1922
18.55,1923
18.55,1924
19.53,1925
19.53,1926
19.53,1927
19.53,1928
19.53,1929
18.55,1930
18.55,1931
18.55,1932
17.58,1933
17.58,1934
17.58,1935
18.55,1936
17.58,1937
18.55,1938
17.58,1939
17.58,1940
18.55,1941
18.55,1942
18.55,1943
18.55,1944
18.55,1945
18.55,1946
18.55,1947
19.53,1948
17.58,1949
18.55,1950
17.58,1951
19.53,1952
17.58,1953
19.53,1954
17.58,1955
18.55,1956
18.55,1957
19.53,1958
18.55,1959
17.58,1960
18.55,1961
18.55,1962
19.53,1963
19.53,1964
19.53,1965
18.55,1966
18.55,1967
17.58,1968
19.53,1969
17.58,1970
18.55,1971
17.58,1972
19.53,1973
18.55,1974
17.58,1975
18.55,1976
18.55,1977
19.53,1978
19.53,1979
18.55,1980
18.55,1981
19.53,1982
19.53,1983
19.53,1984
18.55,1985
18.55,1986
18.55,1987
17.58,1988
17.58,1989
18.55,1990
19.53,1991
18.55,1992
19.53,1993
19.53,1994
18.55,1995
19.53,1996
19.53,1997
18.55,1998
19.53,1999
18.55,2000
18.55,2001
18.55,2002
18.55,2003
18.55,2004
18.55,2005
18.55,2006
17.58,2007
18.55,2008
18.55,2009
18.55,2010
18.55,2011
18.55,2012
18.55,2013
19.53,2014
19.53,2015
17.58,2016
18.55,2017
18.55,2018
19.53,2019
20.51,2020
18.55,2021
18.55,2022
18.55,2023
18.55,2024
18.55,2025
18.55,2026
19.53,2027
17.58,2028
18.55,2029
18.55,2030
18.55,2031
18.55,2032
18.55,2033
20.51,2034
19.53,2035
19.53,2036
18.55,2037
19.53,2038
19.53,2039
19.53,2040
19.53,2041
19.53,2042
18.55,2043
18.55,2044
18.55,2045
17.58,2046
18.55,2047
18.55,2048
17.58,2049
19.53,2050
17.58,2051
18.55,2052
17.58,2053
19.53,2054
17.58,2055
18.55,2056
18.55,2057
16.6,2058
18.55,2059
18.55,2060
18.55,2061
18.55,2062
18.55,2063
18.55,2064
19.53,2065
17.58,2066
18.55,2067
18.55,2068
19.53,2069
18.55,2070
19.53,2071
19.53,2072
18.55,2073
19.53,2074
18.55,2075
17.58,2076
18.55,2077
20.51,2078
18.55,2079
18.55,2080
18.55,2081
18.55,2082
18.55,2083
18.55,2084
19.53,2085
19.53,2086
18.55,2087
18.55,2088
18.55,2089
19.53,2090
18.55,2091
18.55,2092
19.53,2093
18.55,2094
19.53,2095
19.53,2096
19.53,2097
17.58,2098
19.53,2099
19.53,2100
19.53,2101
19.53,2102
19.53,2103
19.53,2104
18.55,2105
18.55,2106
18.55,2107
18.55,2108
17.58,2109
19.53,2110
19.53,2111
17.58,2112
17.58,2113
19.53,2114
19.53,2115
17.58,2116
19.53,2117
19.53,2118
18.55,2119
19.53,2120
19.53,2121
18.55,2122
18.55,2123
18.55,2124
18.55,2125
18.55,2126
19.53,2127
17.58,2128
18.55,2129
17.58,2130
19.53,2131
19.53,2132
18.55,2133
19.53,2134
19.53,2135
18.55,2136
18.55,2137
18.55,2138
19.53,2139
