ProbeTemp,Time
0,1
84.96,2
84.96,3
85.94,4
84.96,5
83.98,6
84.96,7
83.98,8
83.98,9
83.98,10
83.98,11
83.98,12
83.98,13
83.98,14
84.96,15
83.98,16
83.98,17
83.98,18
83.98,19
83.98,20
83.98,21
84.96,22
84.96,23
84.96,24
83.98,25
83.98,26
83.98,27
83.98,28
83.98,29
83.98,30
83.01,31
83.98,32
83.98,33
83.98,34
83.98,35
83.98,36
83.98,37
83.01,38
83.98,39
83.01,40
83.01,41
82.03,42
83.01,43
84.96,44
83.01,45
83.01,46
83.98,47
83.01,48
83.01,49
83.01,50
82.03,51
82.03,52
82.03,53
83.01,54
83.01,55
83.01,56
83.01,57
83.01,58
83.98,59
83.01,60
82.03,61
83.01,62
83.01,63
83.01,64
83.01,65
83.01,66
83.01,67
82.03,68
83.01,69
83.01,70
82.03,71
82.03,72
82.03,73
83.01,74
82.03,75
83.01,76
82.03,77
82.03,78
81.05,79
82.03,80
82.03,81
82.03,82
81.05,83
83.01,84
82.03,85
82.03,86
82.03,87
82.03,88
82.03,89
82.03,90
82.03,91
82.03,92
82.03,93
81.05,94
82.03,95
81.05,96
81.05,97
82.03,98
82.03,99
82.03,100
82.03,101
81.05,102
82.03,103
81.05,104
81.05,105
82.03,106
81.05,107
82.03,108
82.03,109
82.03,110
82.03,111
82.03,112
81.05,113
82.03,114
81.05,115
81.05,116
82.03,117
82.03,118
81.05,119
81.05,120
81.05,121
81.05,122
81.05,123
82.03,124
82.03,125
81.05,126
80.08,127
81.05,128
81.05,129
81.05,130
81.05,131
82.03,132
79.1,133
81.05,134
79.1,135
80.08,136
80.08,137
80.08,138
80.08,139
80.08,140
80.08,141
80.08,142
81.05,143
80.08,144
80.08,145
80.08,146
80.08,147
80.08,148
79.1,149
79.1,150
79.1,151
79.1,152
80.08,153
79.1,154
79.1,155
79.1,156
80.08,157
80.08,158
81.05,159
79.1,160
80.08,161
79.1,162
79.1,163
80.08,164
79.1,165
79.1,166
79.1,167
79.1,168
79.1,169
79.1,170
79.1,171
79.1,172
79.1,173
78.12,174
79.1,175
79.1,176
79.1,177
78.12,178
79.1,179
79.1,180
79.1,181
78.12,182
80.08,183
79.1,184
78.12,185
79.1,186
79.1,187
78.12,188
78.12,189
78.12,190
79.1,191
78.12,192
79.1,193
78.12,194
79.1,195
78.12,196
78.12,197
79.1,198
78.12,199
78.12,200
78.12,201
78.12,202
78.12,203
78.12,204
79.1,205
78.12,206
78.12,207
78.12,208
78.12,209
78.12,210
78.12,211
78.12,212
78.12,213
78.12,214
78.12,215
78.12,216
77.15,217
77.15,218
78.12,219
77.15,220
78.12,221
77.15,222
77.15,223
78.12,224
77.15,225
77.15,226
77.15,227
77.15,228
77.15,229
78.12,230
77.15,231
78.12,232
77.15,233
77.15,234
77.15,235
77.15,236
77.15,237
76.17,238
78.12,239
77.15,240
77.15,241
77.15,242
77.15,243
78.12,244
75.2,245
77.15,246
77.15,247
77.15,248
77.15,249
77.15,250
75.2,251
76.17,252
76.17,253
76.17,254
77.15,255
77.15,256
76.17,257
76.17,258
77.15,259
76.17,260
76.17,261
76.17,262
75.2,263
76.17,264
76.17,265
77.15,266
77.15,267
77.15,268
76.17,269
76.17,270
76.17,271
76.17,272
76.17,273
76.17,274
76.17,275
77.15,276
75.2,277
75.2,278
76.17,279
75.2,280
76.17,281
75.2,282
76.17,283
76.17,284
75.2,285
75.2,286
75.2,287
75.2,288
75.2,289
74.22,290
75.2,291
75.2,292
75.2,293
75.2,294
75.2,295
75.2,296
75.2,297
76.17,298
75.2,299
75.2,300
75.2,301
74.22,302
75.2,303
76.17,304
74.22,305
74.22,306
74.22,307
75.2,308
74.22,309
74.22,310
74.22,311
74.22,312
75.2,313
74.22,314
74.22,315
75.2,316
74.22,317
74.22,318
74.22,319
74.22,320
74.22,321
74.22,322
74.22,323
74.22,324
73.24,325
73.24,326
73.24,327
74.22,328
74.22,329
74.22,330
74.22,331
74.22,332
74.22,333
74.22,334
73.24,335
74.22,336
74.22,337
73.24,338
73.24,339
73.24,340
73.24,341
73.24,342
73.24,343
74.22,344
74.22,345
74.22,346
74.22,347
74.22,348
74.22,349
73.24,350
75.2,351
74.22,352
74.22,353
73.24,354
74.22,355
73.24,356
74.22,357
73.24,358
73.24,359
73.24,360
73.24,361
73.24,362
73.24,363
73.24,364
73.24,365
73.24,366
73.24,367
73.24,368
73.24,369
73.24,370
72.27,371
72.27,372
73.24,373
73.24,374
72.27,375
72.27,376
73.24,377
73.24,378
72.27,379
73.24,380
73.24,381
72.27,382
72.27,383
72.27,384
72.27,385
72.27,386
72.27,387
72.27,388
72.27,389
73.24,390
73.24,391
72.27,392
72.27,393
72.27,394
72.27,395
71.29,396
72.27,397
72.27,398
71.29,399
72.27,400
72.27,401
72.27,402
73.24,403
71.29,404
71.29,405
71.29,406
73.24,407
71.29,408
71.29,409
72.27,410
72.27,411
72.27,412
72.27,413
71.29,414
71.29,415
71.29,416
71.29,417
72.27,418
71.29,419
71.29,420
71.29,421
71.29,422
71.29,423
71.29,424
71.29,425
71.29,426
70.31,427
71.29,428
70.31,429
72.27,430
71.29,431
71.29,432
70.31,433
71.29,434
71.29,435
71.29,436
71.29,437
71.29,438
71.29,439
72.27,440
72.27,441
72.27,442
71.29,443
71.29,444
71.29,445
70.31,446
71.29,447
71.29,448
71.29,449
71.29,450
71.29,451
70.31,452
70.31,453
70.31,454
71.29,455
70.31,456
70.31,457
70.31,458
70.31,459
70.31,460
70.31,461
71.29,462
70.31,463
70.31,464
70.31,465
70.31,466
70.31,467
69.34,468
70.31,469
70.31,470
71.29,471
70.31,472
70.31,473
69.34,474
69.34,475
70.31,476
69.34,477
69.34,478
69.34,479
69.34,480
69.34,481
70.31,482
69.34,483
69.34,484
69.34,485
69.34,486
69.34,487
69.34,488
69.34,489
69.34,490
70.31,491
69.34,492
69.34,493
69.34,494
69.34,495
70.31,496
69.34,497
69.34,498
69.34,499
68.36,500
70.31,501
68.36,502
68.36,503
68.36,504
69.34,505
70.31,506
69.34,507
69.34,508
70.31,509
68.36,510
69.34,511
68.36,512
69.34,513
69.34,514
69.34,515
69.34,516
69.34,517
69.34,518
68.36,519
68.36,520
69.34,521
69.34,522
69.34,523
68.36,524
68.36,525
69.34,526
68.36,527
68.36,528
68.36,529
69.34,530
68.36,531
68.36,532
68.36,533
68.36,534
68.36,535
67.38,536
68.36,537
68.36,538
67.38,539
68.36,540
69.34,541
69.34,542
69.34,543
68.36,544
68.36,545
67.38,546
68.36,547
68.36,548
67.38,549
68.36,550
67.38,551
69.34,552
67.38,553
68.36,554
68.36,555
68.36,556
67.38,557
68.36,558
66.41,559
68.36,560
68.36,561
68.36,562
66.41,563
67.38,564
69.34,565
67.38,566
67.38,567
68.36,568
67.38,569
67.38,570
67.38,571
67.38,572
67.38,573
67.38,574
68.36,575
67.38,576
66.41,577
67.38,578
67.38,579
66.41,580
67.38,581
66.41,582
66.41,583
68.36,584
67.38,585
67.38,586
66.41,587
66.41,588
66.41,589
66.41,590
68.36,591
66.41,592
66.41,593
67.38,594
66.41,595
67.38,596
65.43,597
66.41,598
67.38,599
65.43,600
65.43,601
65.43,602
65.43,603
65.43,604
66.41,605
65.43,606
65.43,607
66.41,608
66.41,609
67.38,610
66.41,611
65.43,612
66.41,613
66.41,614
66.41,615
66.41,616
66.41,617
66.41,618
66.41,619
66.41,620
66.41,621
66.41,622
66.41,623
67.38,624
65.43,625
67.38,626
65.43,627
65.43,628
66.41,629
66.41,630
65.43,631
66.41,632
65.43,633
65.43,634
65.43,635
65.43,636
66.41,637
65.43,638
64.45,639
64.45,640
64.45,641
64.45,642
65.43,643
65.43,644
65.43,645
64.45,646
65.43,647
64.45,648
65.43,649
64.45,650
65.43,651
64.45,652
65.43,653
64.45,654
65.43,655
65.43,656
66.41,657
64.45,658
65.43,659
65.43,660
65.43,661
64.45,662
63.48,663
65.43,664
65.43,665
65.43,666
65.43,667
64.45,668
64.45,669
64.45,670
65.43,671
65.43,672
64.45,673
64.45,674
64.45,675
64.45,676
64.45,677
64.45,678
64.45,679
64.45,680
64.45,681
65.43,682
64.45,683
64.45,684
64.45,685
65.43,686
64.45,687
63.48,688
64.45,689
63.48,690
64.45,691
64.45,692
63.48,693
64.45,694
63.48,695
64.45,696
64.45,697
64.45,698
64.45,699
64.45,700
64.45,701
64.45,702
63.48,703
64.45,704
62.5,705
63.48,706
63.48,707
63.48,708
64.45,709
63.48,710
63.48,711
63.48,712
62.5,713
63.48,714
64.45,715
64.45,716
63.48,717
65.43,718
65.43,719
62.5,720
62.5,721
62.5,722
63.48,723
63.48,724
63.48,725
64.45,726
63.48,727
63.48,728
63.48,729
63.48,730
63.48,731
62.5,732
64.45,733
62.5,734
61.52,735
63.48,736
63.48,737
63.48,738
63.48,739
63.48,740
63.48,741
62.5,742
62.5,743
63.48,744
63.48,745
63.48,746
62.5,747
62.5,748
62.5,749
63.48,750
62.5,751
63.48,752
62.5,753
62.5,754
63.48,755
62.5,756
62.5,757
62.5,758
62.5,759
62.5,760
62.5,761
63.48,762
62.5,763
62.5,764
62.5,765
63.48,766
62.5,767
61.52,768
61.52,769
63.48,770
62.5,771
61.52,772
62.5,773
63.48,774
62.5,775
61.52,776
61.52,777
61.52,778
61.52,779
62.5,780
62.5,781
61.52,782
63.48,783
61.52,784
62.5,785
62.5,786
62.5,787
61.52,788
61.52,789
61.52,790
61.52,791
62.5,792
62.5,793
61.52,794
62.5,795
62.5,796
62.5,797
62.5,798
62.5,799
61.52,800
60.55,801
61.52,802
61.52,803
61.52,804
62.5,805
61.52,806
61.52,807
63.48,808
61.52,809
61.52,810
61.52,811
61.52,812
61.52,813
61.52,814
62.5,815
62.5,816
62.5,817
61.52,818
62.5,819
61.52,820
60.55,821
62.5,822
61.52,823
61.52,824
61.52,825
60.55,826
60.55,827
61.52,828
61.52,829
61.52,830
61.52,831
61.52,832
60.55,833
61.52,834
61.52,835
61.52,836
60.55,837
61.52,838
61.52,839
60.55,840
60.55,841
60.55,842
61.52,843
60.55,844
59.57,845
60.55,846
60.55,847
60.55,848
60.55,849
60.55,850
59.57,851
60.55,852
60.55,853
60.55,854
60.55,855
60.55,856
60.55,857
60.55,858
59.57,859
60.55,860
59.57,861
59.57,862
60.55,863
59.57,864
60.55,865
59.57,866
60.55,867
60.55,868
60.55,869
60.55,870
58.59,871
60.55,872
60.55,873
60.55,874
60.55,875
60.55,876
60.55,877
60.55,878
59.57,879
61.52,880
60.55,881
60.55,882
59.57,883
58.59,884
60.55,885
59.57,886
60.55,887
60.55,888
60.55,889
59.57,890
60.55,891
59.57,892
59.57,893
59.57,894
59.57,895
59.57,896
59.57,897
59.57,898
59.57,899
59.57,900
