ProbeTemp,Time
,0
0,1
98.63,2
99.61,3
100.59,4
100.59,5
99.61,6
100.59,7
98.63,8
98.63,9
98.63,10
98.63,11
98.63,12
99.61,13
99.61,14
98.63,15
97.66,16
99.61,17
99.61,18
99.61,19
100.59,20
99.61,21
99.61,22
99.61,23
99.61,24
100.59,25
99.61,26
99.61,27
99.61,28
100.59,29
100.59,30
100.59,31
100.59,32
101.56,33
100.59,34
100.59,35
100.59,36
101.56,37
101.56,38
102.54,39
102.54,40
102.54,41
101.56,42
101.56,43
103.52,44
102.54,45
102.54,46
102.54,47
103.52,48
102.54,49
103.52,50
103.52,51
103.52,52
103.52,53
104.49,54
104.49,55
104.49,56
103.52,57
104.49,58
104.49,59
103.52,60
105.47,61
104.49,62
106.45,63
104.49,64
104.49,65
104.49,66
104.49,67
105.47,68
104.49,69
106.45,70
105.47,71
105.47,72
106.45,73
105.47,74
105.47,75
105.47,76
105.47,77
105.47,78
105.47,79
106.45,80
106.45,81
106.45,82
107.42,83
108.4,84
108.4,85
106.45,86
108.4,87
108.4,88
108.4,89
109.37,90
109.37,91
110.35,92
110.35,93
111.33,94
111.33,95
111.33,96
111.33,97
111.33,98
112.3,99
112.3,100
113.28,101
112.3,102
113.28,103
113.28,104
114.26,105
116.21,106
115.23,107
115.23,108
115.23,109
116.21,110
116.21,111
117.19,112
116.21,113
117.19,114
117.19,115
117.19,116
118.16,117
118.16,118
120.12,119
120.12,120
119.14,121
119.14,122
120.12,123
119.14,124
119.14,125
120.12,126
121.09,127
120.12,128
121.09,129
122.07,130
122.07,131
122.07,132
123.05,133
123.05,134
123.05,135
123.05,136
124.02,137
124.02,138
124.02,139
124.02,140
124.02,141
125,142
125.98,143
125.98,144
125.98,145
125.98,146
126.95,147
126.95,148
125.98,149
126.95,150
126.95,151
126.95,152
127.93,153
127.93,154
127.93,155
127.93,156
129.88,157
129.88,158
128.91,159
129.88,160
129.88,161
128.91,162
130.86,163
129.88,164
130.86,165
130.86,166
129.88,167
131.84,168
129.88,169
131.84,170
131.84,171
131.84,172
132.81,173
131.84,174
131.84,175
131.84,176
131.84,177
132.81,178
133.79,179
133.79,180
134.77,181
133.79,182
133.79,183
134.77,184
134.77,185
134.77,186
134.77,187
134.77,188
135.74,189
134.77,190
135.74,191
135.74,192
136.72,193
136.72,194
136.72,195
136.72,196
136.72,197
136.72,198
137.7,199
137.7,200
137.7,201
137.7,202
138.67,203
137.7,204
137.7,205
139.65,206
138.67,207
138.67,208
138.67,209
138.67,210
140.63,211
140.63,212
139.65,213
139.65,214
139.65,215
139.65,216
141.6,217
140.63,218
141.6,219
141.6,220
141.6,221
141.6,222
140.63,223
141.6,224
141.6,225
142.58,226
141.6,227
141.6,228
142.58,229
143.55,230
142.58,231
142.58,232
143.55,233
143.55,234
143.55,235
143.55,236
143.55,237
144.53,238
144.53,239
145.51,240
143.55,241
144.53,242
145.51,243
145.51,244
144.53,245
146.48,246
145.51,247
146.48,248
146.48,249
145.51,250
147.46,251
145.51,252
146.48,253
146.48,254
146.48,255
146.48,256
147.46,257
148.44,258
148.44,259
147.46,260
147.46,261
148.44,262
147.46,263
148.44,264
148.44,265
148.44,266
148.44,267
148.44,268
149.41,269
149.41,270
149.41,271
149.41,272
149.41,273
150.39,274
149.41,275
149.41,276
149.41,277
149.41,278
149.41,279
149.41,280
149.41,281
149.41,282
149.41,283
150.39,284
149.41,285
150.39,286
149.41,287
149.41,288
150.39,289
150.39,290
149.41,291
149.41,292
149.41,293
148.44,294
148.44,295
149.41,296
150.39,297
148.44,298
148.44,299
148.44,300
149.41,301
148.44,302
148.44,303
148.44,304
148.44,305
148.44,306
148.44,307
148.44,308
148.44,309
148.44,310
148.44,311
147.46,312
147.46,313
147.46,314
147.46,315
146.48,316
147.46,317
147.46,318
147.46,319
146.48,320
146.48,321
146.48,322
147.46,323
146.48,324
146.48,325
146.48,326
145.51,327
145.51,328
146.48,329
146.48,330
146.48,331
146.48,332
146.48,333
145.51,334
145.51,335
145.51,336
145.51,337
145.51,338
145.51,339
145.51,340
145.51,341
145.51,342
144.53,343
144.53,344
144.53,345
143.55,346
144.53,347
144.53,348
145.51,349
145.51,350
145.51,351
144.53,352
143.55,353
144.53,354
143.55,355
144.53,356
144.53,357
143.55,358
143.55,359
144.53,360
143.55,361
144.53,362
143.55,363
144.53,364
143.55,365
144.53,366
144.53,367
143.55,368
143.55,369
142.58,370
144.53,371
143.55,372
143.55,373
143.55,374
143.55,375
143.55,376
143.55,377
143.55,378
142.58,379
143.55,380
142.58,381
142.58,382
142.58,383
142.58,384
142.58,385
142.58,386
142.58,387
142.58,388
142.58,389
142.58,390
142.58,391
142.58,392
142.58,393
142.58,394
142.58,395
142.58,396
142.58,397
142.58,398
143.55,399
141.6,400
142.58,401
142.58,402
142.58,403
143.55,404
141.6,405
142.58,406
141.6,407
141.6,408
143.55,409
142.58,410
142.58,411
141.6,412
142.58,413
141.6,414
142.58,415
142.58,416
142.58,417
142.58,418
141.6,419
141.6,420
141.6,421
140.63,422
140.63,423
140.63,424
140.63,425
140.63,426
139.65,427
140.63,428
140.63,429
142.58,430
140.63,431
140.63,432
140.63,433
141.6,434
140.63,435
140.63,436
140.63,437
141.6,438
139.65,439
140.63,440
140.63,441
140.63,442
140.63,443
139.65,444
140.63,445
139.65,446
139.65,447
139.65,448
139.65,449
139.65,450
139.65,451
139.65,452
139.65,453
138.67,454
139.65,455
139.65,456
139.65,457
138.67,458
138.67,459
138.67,460
138.67,461
138.67,462
138.67,463
139.65,464
139.65,465
139.65,466
139.65,467
139.65,468
138.67,469
139.65,470
139.65,471
138.67,472
140.63,473
139.65,474
138.67,475
138.67,476
139.65,477
138.67,478
138.67,479
140.63,480
138.67,481
139.65,482
138.67,483
137.7,484
139.65,485
138.67,486
138.67,487
138.67,488
138.67,489
137.7,490
139.65,491
138.67,492
139.65,493
138.67,494
139.65,495
138.67,496
138.67,497
138.67,498
139.65,499
138.67,500
137.7,501
138.67,502
138.67,503
138.67,504
138.67,505
137.7,506
137.7,507
137.7,508
138.67,509
138.67,510
138.67,511
137.7,512
137.7,513
137.7,514
137.7,515
138.67,516
137.7,517
138.67,518
138.67,519
138.67,520
137.7,521
137.7,522
137.7,523
137.7,524
137.7,525
138.67,526
138.67,527
138.67,528
138.67,529
137.7,530
137.7,531
137.7,532
138.67,533
137.7,534
138.67,535
137.7,536
137.7,537
137.7,538
136.72,539
137.7,540
137.7,541
137.7,542
137.7,543
137.7,544
138.67,545
137.7,546
137.7,547
137.7,548
138.67,549
137.7,550
138.67,551
137.7,552
137.7,553
136.72,554
138.67,555
136.72,556
137.7,557
137.7,558
138.67,559
137.7,560
136.72,561
137.7,562
136.72,563
136.72,564
136.72,565
137.7,566
137.7,567
137.7,568
137.7,569
136.72,570
136.72,571
136.72,572
136.72,573
137.7,574
137.7,575
137.7,576
137.7,577
137.7,578
136.72,579
136.72,580
136.72,581
136.72,582
137.7,583
136.72,584
136.72,585
136.72,586
136.72,587
136.72,588
136.72,589
136.72,590
136.72,591
136.72,592
137.7,593
137.7,594
137.7,595
135.74,596
136.72,597
136.72,598
137.7,599
135.74,600
135.74,601
136.72,602
136.72,603
136.72,604
136.72,605
136.72,606
135.74,607
137.7,608
135.74,609
136.72,610
134.77,611
135.74,612
135.74,613
135.74,614
136.72,615
135.74,616
136.72,617
135.74,618
136.72,619
135.74,620
135.74,621
135.74,622
136.72,623
135.74,624
135.74,625
135.74,626
135.74,627
136.72,628
135.74,629
135.74,630
136.72,631
135.74,632
135.74,633
135.74,634
134.77,635
135.74,636
135.74,637
135.74,638
135.74,639
135.74,640
135.74,641
135.74,642
135.74,643
135.74,644
135.74,645
135.74,646
135.74,647
135.74,648
136.72,649
135.74,650
135.74,651
135.74,652
136.72,653
135.74,654
135.74,655
135.74,656
136.72,657
135.74,658
135.74,659
136.72,660
136.72,661
136.72,662
136.72,663
135.74,664
134.77,665
135.74,666
135.74,667
135.74,668
135.74,669
134.77,670
134.77,671
134.77,672
134.77,673
134.77,674
136.72,675
134.77,676
135.74,677
135.74,678
135.74,679
135.74,680
135.74,681
135.74,682
135.74,683
134.77,684
134.77,685
134.77,686
135.74,687
135.74,688
135.74,689
134.77,690
134.77,691
134.77,692
135.74,693
136.72,694
134.77,695
136.72,696
135.74,697
134.77,698
135.74,699
134.77,700
134.77,701
134.77,702
134.77,703
134.77,704
135.74,705
135.74,706
134.77,707
135.74,708
135.74,709
134.77,710
134.77,711
134.77,712
135.74,713
134.77,714
135.74,715
135.74,716
133.79,717
134.77,718
134.77,719
134.77,720
134.77,721
134.77,722
134.77,723
134.77,724
134.77,725
133.79,726
134.77,727
134.77,728
134.77,729
134.77,730
134.77,731
134.77,732
135.74,733
133.79,734
134.77,735
134.77,736
134.77,737
135.74,738
135.74,739
135.74,740
135.74,741
134.77,742
134.77,743
134.77,744
134.77,745
134.77,746
134.77,747
135.74,748
135.74,749
136.72,750
133.79,751
134.77,752
134.77,753
134.77,754
134.77,755
134.77,756
134.77,757
134.77,758
133.79,759
134.77,760
134.77,761
134.77,762
135.74,763
136.72,764
134.77,765
133.79,766
134.77,767
135.74,768
135.74,769
134.77,770
134.77,771
134.77,772
133.79,773
134.77,774
134.77,775
134.77,776
134.77,777
134.77,778
133.79,779
133.79,780
135.74,781
134.77,782
133.79,783
135.74,784
135.74,785
134.77,786
133.79,787
134.77,788
134.77,789
134.77,790
134.77,791
133.79,792
135.74,793
134.77,794
134.77,795
134.77,796
134.77,797
134.77,798
134.77,799
134.77,800
133.79,801
134.77,802
134.77,803
134.77,804
134.77,805
134.77,806
133.79,807
133.79,808
134.77,809
133.79,810
133.79,811
134.77,812
133.79,813
133.79,814
134.77,815
133.79,816
133.79,817
133.79,818
134.77,819
133.79,820
133.79,821
133.79,822
133.79,823
132.81,824
134.77,825
133.79,826
133.79,827
133.79,828
134.77,829
134.77,830
134.77,831
134.77,832
134.77,833
134.77,834
134.77,835
134.77,836
132.81,837
133.79,838
133.79,839
132.81,840
133.79,841
133.79,842
134.77,843
134.77,844
133.79,845
132.81,846
133.79,847
