ProbeTemp,Time
131.84,0
131.84,1
131.84,2
131.84,3
131.84,4
131.84,5
131.84,6
131.84,7
131.84,8
131.84,9
131.84,10
130.86,11
131.84,12
131.84,13
132.81,14
131.84,15
132.81,16
131.84,17
131.84,18
132.81,19
131.84,20
131.84,21
132.81,22
132.81,23
132.81,24
132.81,25
132.81,26
133.79,27
133.79,28
133.79,29
133.79,30
133.79,31
133.79,32
133.79,33
135.74,34
134.77,35
133.79,36
133.79,37
134.77,38
134.77,39
135.74,40
133.79,41
133.79,42
134.77,43
135.74,44
135.74,45
134.77,46
134.77,47
134.77,48
134.77,49
137.7,50
135.74,51
137.7,52
136.72,53
135.74,54
136.72,55
137.7,56
137.7,57
135.74,58
136.72,59
137.7,60
137.7,61
138.67,62
136.72,63
135.74,64
137.7,65
138.67,66
137.7,67
137.7,68
137.7,69
136.72,70
137.7,71
136.72,72
137.7,73
137.7,74
138.67,75
137.7,76
138.67,77
138.67,78
138.67,79
138.67,80
138.67,81
138.67,82
137.7,83
138.67,84
137.7,85
138.67,86
140.63,87
140.63,88
138.67,89
138.67,90
139.65,91
138.67,92
138.67,93
139.65,94
137.7,95
139.65,96
139.65,97
139.65,98
139.65,99
140.63,100
140.63,101
139.65,102
139.65,103
140.63,104
140.63,105
140.63,106
140.63,107
140.63,108
140.63,109
140.63,110
140.63,111
140.63,112
139.65,113
139.65,114
139.65,115
140.63,116
140.63,117
139.65,118
140.63,119
140.63,120
139.65,121
139.65,122
139.65,123
139.65,124
138.67,125
138.67,126
138.67,127
137.7,128
136.72,129
137.7,130
136.72,131
137.7,132
135.74,133
136.72,134
136.72,135
136.72,136
135.74,137
134.77,138
134.77,139
134.77,140
134.77,141
135.74,142
137.7,143
134.77,144
134.77,145
136.72,146
135.74,147
137.7,148
135.74,149
136.72,150
137.7,151
135.74,152
135.74,153
135.74,154
134.77,155
136.72,156
137.7,157
135.74,158
137.7,159
135.74,160
136.72,161
136.72,162
136.72,163
136.72,164
136.72,165
137.7,166
138.67,167
136.72,168
137.7,169
138.67,170
137.7,171
137.7,172
137.7,173
137.7,174
137.7,175
137.7,176
137.7,177
137.7,178
137.7,179
136.72,180
138.67,181
136.72,182
136.72,183
136.72,184
136.72,185
137.7,186
136.72,187
137.7,188
137.7,189
137.7,190
136.72,191
135.74,192
138.67,193
135.74,194
137.7,195
136.72,196
136.72,197
136.72,198
137.7,199
136.72,200
137.7,201
137.7,202
137.7,203
137.7,204
137.7,205
138.67,206
137.7,207
138.67,208
138.67,209
138.67,210
138.67,211
137.7,212
138.67,213
138.67,214
138.67,215
138.67,216
138.67,217
139.65,218
139.65,219
139.65,220
140.63,221
139.65,222
138.67,223
138.67,224
140.63,225
140.63,226
139.65,227
139.65,228
139.65,229
139.65,230
139.65,231
140.63,232
140.63,233
140.63,234
142.58,235
140.63,236
139.65,237
140.63,238
140.63,239
140.63,240
140.63,241
140.63,242
141.6,243
140.63,244
141.6,245
140.63,246
140.63,247
141.6,248
141.6,249
141.6,250
140.63,251
143.55,252
141.6,253
141.6,254
