ProbeTemp,Time
117.19,0
117.19,1
117.19,2
117.19,3
116.21,4
118.16,5
117.19,6
117.19,7
118.16,8
117.19,9
117.19,10
118.16,11
117.19,12
118.16,13
118.16,14
118.16,15
118.16,16
118.16,17
118.16,18
118.16,19
119.14,20
118.16,21
118.16,22
118.16,23
119.14,24
119.14,25
119.14,26
119.14,27
119.14,28
119.14,29
119.14,30
120.12,31
120.12,32
120.12,33
120.12,34
119.14,35
121.09,36
120.12,37
120.12,38
120.12,39
120.12,40
120.12,41
120.12,42
120.12,43
120.12,44
119.14,45
120.12,46
120.12,47
121.09,48
120.12,49
120.12,50
120.12,51
121.09,52
120.12,53
121.09,54
121.09,55
120.12,56
121.09,57
121.09,58
120.12,59
120.12,60
120.12,61
121.09,62
121.09,63
119.14,64
119.14,65
119.14,66
121.09,67
121.09,68
121.09,69
120.12,70
121.09,71
121.09,72
121.09,73
121.09,74
121.09,75
120.12,76
121.09,77
121.09,78
122.07,79
121.09,80
122.07,81
121.09,82
121.09,83
122.07,84
122.07,85
122.07,86
122.07,87
122.07,88
122.07,89
123.05,90
123.05,91
122.07,92
122.07,93
124.02,94
123.05,95
123.05,96
123.05,97
123.05,98
123.05,99
122.07,100
123.05,101
123.05,102
122.07,103
123.05,104
122.07,105
123.05,106
123.05,107
123.05,108
122.07,109
123.05,110
123.05,111
123.05,112
124.02,113
123.05,114
123.05,115
123.05,116
123.05,117
123.05,118
124.02,119
124.02,120
124.02,121
123.05,122
124.02,123
123.05,124
124.02,125
123.05,126
125,127
125,128
124.02,129
124.02,130
124.02,131
124.02,132
124.02,133
124.02,134
124.02,135
124.02,136
124.02,137
123.05,138
123.05,139
123.05,140
125,141
125,142
125,143
125,144
126.95,145
126.95,146
125.98,147
125.98,148
125.98,149
125.98,150
126.95,151
125.98,152
125.98,153
127.93,154
125.98,155
126.95,156
126.95,157
126.95,158
126.95,159
127.93,160
127.93,161
127.93,162
127.93,163
127.93,164
127.93,165
127.93,166
127.93,167
129.88,168
129.88,169
128.91,170
128.91,171
128.91,172
128.91,173
128.91,174
129.88,175
129.88,176
129.88,177
129.88,178
129.88,179
130.86,180
130.86,181
130.86,182
131.84,183
130.86,184
131.84,185
131.84,186
131.84,187
131.84,188
131.84,189
132.81,190
132.81,191
133.79,192
132.81,193
133.79,194
133.79,195
133.79,196
133.79,197
133.79,198
133.79,199
133.79,200
133.79,201
134.77,202
134.77,203
134.77,204
134.77,205
134.77,206
134.77,207
134.77,208
134.77,209
134.77,210
134.77,211
134.77,212
134.77,213
134.77,214
133.79,215
134.77,216
136.72,217
134.77,218
133.79,219
134.77,220
134.77,221
134.77,222
134.77,223
134.77,224
134.77,225
134.77,226
134.77,227
134.77,228
134.77,229
133.79,230
133.79,231
134.77,232
133.79,233
134.77,234
134.77,235
135.74,236
135.74,237
134.77,238
134.77,239
134.77,240
133.79,241
134.77,242
134.77,243
135.74,244
134.77,245
133.79,246
133.79,247
133.79,248
134.77,249
133.79,250
135.74,251
134.77,252
134.77,253
134.77,254
134.77,255
134.77,256
134.77,257
134.77,258
135.74,259
134.77,260
134.77,261
134.77,262
134.77,263
133.79,264
134.77,265
134.77,266
134.77,267
134.77,268
134.77,269
134.77,270
134.77,271
134.77,272
134.77,273
134.77,274
134.77,275
134.77,276
134.77,277
134.77,278
135.74,279
134.77,280
133.79,281
133.79,282
133.79,283
133.79,284
134.77,285
134.77,286
134.77,287
134.77,288
134.77,289
133.79,290
134.77,291
134.77,292
133.79,293
134.77,294
134.77,295
135.74,296
136.72,297
134.77,298
133.79,299
133.79,300
134.77,301
134.77,302
133.79,303
134.77,304
134.77,305
133.79,306
134.77,307
134.77,308
134.77,309
133.79,310
133.79,311
134.77,312
135.74,313
133.79,314
133.79,315
133.79,316
134.77,317
132.81,318
133.79,319
133.79,320
134.77,321
133.79,322
134.77,323
133.79,324
134.77,325
133.79,326
132.81,327
132.81,328
132.81,329
133.79,330
133.79,331
133.79,332
134.77,333
133.79,334
133.79,335
133.79,336
133.79,337
133.79,338
133.79,339
134.77,340
133.79,341
133.79,342
134.77,343
133.79,344
135.74,345
134.77,346
133.79,347
133.79,348
133.79,349
133.79,350
133.79,351
135.74,352
133.79,353
134.77,354
133.79,355
133.79,356
134.77,357
133.79,358
133.79,359
133.79,360
134.77,361
133.79,362
133.79,363
135.74,364
134.77,365
133.79,366
133.79,367
133.79,368
133.79,369
133.79,370
133.79,371
133.79,372
134.77,373
133.79,374
133.79,375
133.79,376
134.77,377
134.77,378
133.79,379
134.77,380
133.79,381
134.77,382
134.77,383
134.77,384
134.77,385
134.77,386
134.77,387
134.77,388
133.79,389
133.79,390
133.79,391
133.79,392
135.74,393
135.74,394
135.74,395
135.74,396
133.79,397
133.79,398
134.77,399
133.79,400
133.79,401
133.79,402
133.79,403
133.79,404
133.79,405
134.77,406
133.79,407
133.79,408
133.79,409
133.79,410
133.79,411
134.77,412
133.79,413
133.79,414
133.79,415
133.79,416
133.79,417
135.74,418
133.79,419
133.79,420
132.81,421
132.81,422
133.79,423
133.79,424
133.79,425
133.79,426
133.79,427
133.79,428
133.79,429
133.79,430
133.79,431
133.79,432
133.79,433
132.81,434
132.81,435
132.81,436
132.81,437
133.79,438
134.77,439
133.79,440
134.77,441
132.81,442
133.79,443
133.79,444
133.79,445
133.79,446
133.79,447
133.79,448
133.79,449
133.79,450
134.77,451
134.77,452
133.79,453
133.79,454
133.79,455
133.79,456
132.81,457
133.79,458
134.77,459
134.77,460
133.79,461
133.79,462
134.77,463
133.79,464
133.79,465
133.79,466
134.77,467
133.79,468
133.79,469
133.79,470
133.79,471
134.77,472
133.79,473
133.79,474
133.79,475
133.79,476
133.79,477
133.79,478
133.79,479
133.79,480
135.74,481
133.79,482
132.81,483
132.81,484
134.77,485
133.79,486
133.79,487
133.79,488
133.79,489
134.77,490
133.79,491
134.77,492
134.77,493
133.79,494
133.79,495
133.79,496
133.79,497
133.79,498
133.79,499
133.79,500
133.79,501
134.77,502
133.79,503
133.79,504
133.79,505
133.79,506
133.79,507
133.79,508
133.79,509
135.74,510
133.79,511
133.79,512
133.79,513
134.77,514
134.77,515
134.77,516
134.77,517
134.77,518
133.79,519
133.79,520
132.81,521
133.79,522
134.77,523
133.79,524
133.79,525
133.79,526
133.79,527
133.79,528
133.79,529
133.79,530
133.79,531
133.79,532
133.79,533
134.77,534
135.74,535
135.74,536
135.74,537
133.79,538
133.79,539
133.79,540
133.79,541
134.77,542
133.79,543
134.77,544
133.79,545
134.77,546
134.77,547
133.79,548
132.81,549
133.79,550
134.77,551
133.79,552
133.79,553
133.79,554
133.79,555
133.79,556
133.79,557
133.79,558
133.79,559
133.79,560
133.79,561
133.79,562
133.79,563
135.74,564
135.74,565
134.77,566
133.79,567
133.79,568
133.79,569
133.79,570
134.77,571
133.79,572
133.79,573
132.81,574
134.77,575
134.77,576
134.77,577
133.79,578
134.77,579
133.79,580
133.79,581
134.77,582
133.79,583
135.74,584
134.77,585
134.77,586
133.79,587
133.79,588
133.79,589
133.79,590
134.77,591
134.77,592
133.79,593
134.77,594
133.79,595
133.79,596
133.79,597
133.79,598
134.77,599
134.77,600
135.74,601
133.79,602
134.77,603
133.79,604
134.77,605
135.74,606
133.79,607
133.79,608
134.77,609
133.79,610
133.79,611
133.79,612
133.79,613
133.79,614
134.77,615
135.74,616
135.74,617
135.74,618
133.79,619
133.79,620
132.81,621
133.79,622
135.74,623
133.79,624
134.77,625
133.79,626
133.79,627
133.79,628
134.77,629
134.77,630
133.79,631
134.77,632
135.74,633
133.79,634
134.77,635
134.77,636
134.77,637
134.77,638
133.79,639
134.77,640
134.77,641
133.79,642
133.79,643
135.74,644
133.79,645
135.74,646
133.79,647
133.79,648
134.77,649
134.77,650
134.77,651
133.79,652
134.77,653
133.79,654
134.77,655
134.77,656
134.77,657
134.77,658
132.81,659
134.77,660
135.74,661
133.79,662
134.77,663
134.77,664
133.79,665
134.77,666
134.77,667
133.79,668
134.77,669
134.77,670
134.77,671
134.77,672
133.79,673
133.79,674
135.74,675
133.79,676
133.79,677
134.77,678
133.79,679
134.77,680
134.77,681
133.79,682
133.79,683
133.79,684
134.77,685
133.79,686
133.79,687
133.79,688
133.79,689
133.79,690
134.77,691
133.79,692
134.77,693
133.79,694
134.77,695
134.77,696
134.77,697
135.74,698
133.79,699
135.74,700
134.77,701
135.74,702
133.79,703
133.79,704
133.79,705
133.79,706
133.79,707
133.79,708
132.81,709
133.79,710
132.81,711
132.81,712
132.81,713
132.81,714
132.81,715
133.79,716
133.79,717
132.81,718
132.81,719
131.84,720
132.81,721
132.81,722
133.79,723
133.79,724
133.79,725
132.81,726
132.81,727
133.79,728
133.79,729
133.79,730
132.81,731
133.79,732
132.81,733
133.79,734
133.79,735
132.81,736
132.81,737
133.79,738
132.81,739
132.81,740
133.79,741
133.79,742
133.79,743
132.81,744
132.81,745
132.81,746
132.81,747
132.81,748
132.81,749
132.81,750
132.81,751
132.81,752
131.84,753
130.86,754
132.81,755
130.86,756
130.86,757
130.86,758
130.86,759
130.86,760
129.88,761
128.91,762
128.91,763
128.91,764
128.91,765
128.91,766
128.91,767
128.91,768
128.91,769
128.91,770
128.91,771
128.91,772
128.91,773
127.93,774
127.93,775
127.93,776
126.95,777
125.98,778
125.98,779
125.98,780
125.98,781
125.98,782
125.98,783
125,784
125,785
125.98,786
125,787
124.02,788
125,789
124.02,790
124.02,791
124.02,792
124.02,793
123.05,794
124.02,795
122.07,796
123.05,797
123.05,798
123.05,799
123.05,800
122.07,801
123.05,802
122.07,803
122.07,804
122.07,805
122.07,806
122.07,807
121.09,808
122.07,809
121.09,810
121.09,811
121.09,812
121.09,813
121.09,814
121.09,815
120.12,816
120.12,817
120.12,818
119.14,819
119.14,820
119.14,821
120.12,822
119.14,823
119.14,824
118.16,825
119.14,826
119.14,827
119.14,828
119.14,829
118.16,830
118.16,831
118.16,832
118.16,833
118.16,834
117.19,835
118.16,836
118.16,837
118.16,838
118.16,839
116.21,840
117.19,841
117.19,842
117.19,843
117.19,844
117.19,845
117.19,846
117.19,847
116.21,848
115.23,849
115.23,850
116.21,851
115.23,852
115.23,853
115.23,854
115.23,855
115.23,856
115.23,857
115.23,858
114.26,859
114.26,860
114.26,861
115.23,862
114.26,863
114.26,864
115.23,865
114.26,866
113.28,867
113.28,868
113.28,869
113.28,870
